Columna1,Fecha venta,ID_producto,ID_Zona,Venta,ID_Vendedor,ID_Cliente
3131,"2019-02-08",4,1,839913,8,7
3132,"2019-02-08",1,4,521910,42,7
3133,"2019-02-09",4,4,519023,34,10
3134,"2019-02-09",2,3,1468740,26,5
3135,"2019-02-09",2,1,1048714,13,4
3136,"2019-02-09",2,4,417626,8,1
3137,"2019-02-10",4,2,268488,2,5
3138,"2019-02-11",2,3,1108604,46,9
3139,"2019-02-12",3,3,2357240,41,3
3140,"2019-02-12",5,2,1248072,41,6
3141,"2019-02-13",5,2,1708434,8,7
3142,"2019-02-13",5,1,802393,22,5
3143,"2019-02-14",6,2,979183,36,3
3144,"2019-02-14",5,2,1978848,46,4
3145,"2019-02-14",3,2,1789866,12,7
3146,"2019-02-15",3,2,1568610,29,6
3147,"2019-02-15",5,2,1325730,27,4
3148,"2019-02-15",5,3,1855770,25,8
3149,"2019-02-15",6,2,324648,16,6
3150,"2019-02-16",4,3,1158894,3,9
3151,"2019-02-16",3,2,293303,45,9
3152,"2019-02-16",4,4,260775,14,6
3153,"2019-02-16",4,2,1040635,29,7
3154,"2019-02-17",4,4,1527516,6,6
3155,"2019-02-17",5,1,590785,19,1
3156,"2019-02-18",6,1,858714,42,2
3157,"2019-02-19",2,4,435670,49,6
3158,"2019-02-19",2,4,1127274,29,10
3159,"2019-02-19",3,3,305945,17,10
3160,"2019-02-19",5,1,992698,37,9
3161,"2019-02-20",1,1,648092,1,4
3162,"2019-02-20",5,4,2186658,19,5
3163,"2019-02-20",2,2,973206,47,1
3164,"2019-02-20",4,3,1175040,47,8
3165,"2019-02-21",2,1,1433796,23,8
3166,"2019-02-21",4,4,348696,17,4
3167,"2019-02-22",2,1,738700,40,9
3168,"2019-02-22",1,1,1374975,11,8
3169,"2019-02-23",5,1,2066100,11,9
3170,"2019-02-23",4,1,1576848,27,4
3171,"2019-02-23",3,2,684588,46,4
3172,"2019-02-23",4,2,1478573,21,4
3173,"2019-02-24",4,4,1395837,32,1
3174,"2019-02-24",6,2,520384,19,3
3175,"2019-02-24",2,3,1780812,45,6
3176,"2019-02-24",2,2,825759,36,4
3177,"2019-02-25",6,2,801408,16,5
3178,"2019-02-25",4,3,1028074,38,7
3179,"2019-02-26",1,3,904935,38,4
3180,"2019-02-26",6,2,1615068,45,5
3181,"2019-02-28",6,2,957453,4,7
3182,"2019-02-28",4,1,1587768,16,5
3183,"2019-02-28",3,3,606279,2,4
3184,"2019-02-28",6,4,2233602,31,4
3185,"2019-02-28",5,4,1913624,31,7
3186,"2019-03-01",5,1,1583686,30,7
3187,"2019-03-01",6,2,1420020,45,9
3188,"2019-03-01",6,3,311090,25,7
3189,"2019-03-01",5,3,732028,45,2
3190,"2019-03-02",1,4,1324008,19,8
3191,"2019-03-02",2,3,1057310,3,9
3192,"2019-03-02",6,4,2439640,33,9
3193,"2019-03-04",5,2,2019120,42,6
3194,"2019-03-04",1,4,397606,19,9
3195,"2019-03-04",4,1,1109075,27,10
3196,"2019-03-04",4,2,2075632,5,9
3197,"2019-03-04",1,1,2262708,21,6
3198,"2019-03-05",6,2,1684340,40,1
3199,"2019-03-05",3,3,1859220,41,9
3200,"2019-03-05",4,3,181192,30,3
3201,"2019-03-06",1,2,849462,43,8
3202,"2019-03-06",3,4,1360966,19,4
3203,"2019-03-06",4,3,1694763,15,7
3204,"2019-03-06",1,1,350872,1,5
3205,"2019-03-07",4,2,870837,10,8
3206,"2019-03-08",1,1,1622790,22,9
3207,"2019-03-08",3,1,1195474,3,8
3208,"2019-03-08",1,3,1083261,23,8
3209,"2019-03-09",4,1,918722,13,2
3210,"2019-03-09",2,3,997968,45,7
3211,"2019-03-09",2,2,601306,45,8
3212,"2019-03-10",2,1,425173,17,1
3213,"2019-03-11",4,4,503871,26,3
3214,"2019-03-11",4,3,1607588,38,10
3215,"2019-03-11",5,3,522912,23,8
3216,"2019-03-11",4,1,319347,45,5
3217,"2019-03-11",5,2,1020257,33,9
3218,"2019-03-11",6,3,812913,18,10
3219,"2019-03-12",3,4,905920,43,3
3220,"2019-03-12",3,1,905532,21,6
3221,"2019-03-13",2,1,1134840,22,4
3222,"2019-03-13",1,2,1034034,47,4
3223,"2019-03-13",5,1,949060,23,1
3224,"2019-03-13",5,1,1242624,12,3
3225,"2019-03-13",7,3,1456487,10,5
3226,"2019-03-13",2,3,1128390,43,2
3227,"2019-03-14",4,3,720576,6,2
3228,"2019-03-14",6,3,325420,23,3
3229,"2019-03-14",2,3,1194342,12,3
3230,"2019-03-14",4,4,476784,7,3
3231,"2019-03-15",3,4,520672,44,4
3232,"2019-03-15",5,3,306020,1,10
3233,"2019-03-16",3,4,713680,36,4
3234,"2019-03-16",5,2,763983,30,4
3235,"2019-03-16",3,3,347776,34,8
3236,"2019-03-17",4,2,2765240,45,5
3237,"2019-03-17",3,1,470118,22,4
3238,"2019-03-17",4,1,726264,3,7
3239,"2019-03-17",2,4,1056714,43,7
3240,"2019-03-18",3,3,774792,31,9
3241,"2019-03-18",5,3,555013,23,7
3242,"2019-03-18",4,4,586920,19,4
3243,"2019-03-19",4,2,1096470,47,9
3244,"2019-03-19",6,1,1364690,6,7
3245,"2019-03-19",5,4,1800729,2,7
3246,"2019-03-20",1,4,1035648,26,1
3247,"2019-03-20",3,4,940310,2,6
3248,"2019-03-20",6,4,1298025,27,10
3249,"2019-03-20",4,3,192290,31,9
3250,"2019-03-20",4,3,1202811,22,7
3251,"2019-03-21",1,2,366780,1,8
3252,"2019-03-21",2,1,1966615,31,6
3253,"2019-03-21",4,2,1389072,46,8
3254,"2019-03-22",7,2,495093,5,6
3255,"2019-03-23",3,2,1194726,49,8
3256,"2019-03-23",6,2,2010960,34,1
3257,"2019-03-23",4,2,912256,7,2
3258,"2019-03-24",2,4,777868,3,2
3259,"2019-03-24",5,1,1114746,42,6
3260,"2019-03-24",4,1,1028676,32,1
3261,"2019-03-24",5,1,1674794,35,5
3262,"2019-03-25",4,3,1608903,38,9
3263,"2019-03-26",4,4,1630569,2,1
3264,"2019-03-26",2,3,1475952,31,4
3265,"2019-03-27",1,2,393057,23,7
3266,"2019-03-27",4,3,1925935,22,3
3267,"2019-03-28",4,4,1682346,41,9
3268,"2019-03-29",5,4,2908500,43,10
3269,"2019-03-29",4,3,1178610,28,3
3270,"2019-03-29",4,3,622909,9,6
3271,"2019-03-30",1,3,1056839,37,1
3272,"2019-03-30",3,3,1656364,6,7
3273,"2019-03-30",2,2,739872,24,9
3274,"2019-03-30",2,1,898209,16,5
3275,"2019-03-31",4,4,417564,9,1
3276,"2019-03-31",3,2,591004,1,6
3277,"2019-04-01",1,1,1802156,40,3
3278,"2019-04-02",3,4,725474,6,6
3279,"2019-04-02",3,1,845640,15,4
3280,"2019-04-03",5,3,761536,41,9
3281,"2019-04-03",4,2,2336340,19,7
3282,"2019-04-03",1,4,1296900,44,8
3283,"2019-04-04",3,2,2384334,5,7
3284,"2019-04-04",2,1,1517292,38,3
3285,"2019-04-04",4,3,631057,33,6
3286,"2019-04-04",4,4,2490587,4,4
3287,"2019-04-05",1,3,443460,7,7
3288,"2019-04-06",2,4,2065357,45,7
3289,"2019-04-06",1,1,2914416,13,8
3290,"2019-04-06",5,1,1147000,9,7
3291,"2019-04-07",6,1,1567834,7,9
3292,"2019-04-07",3,3,787400,23,1
3293,"2019-04-07",2,2,1028159,39,7
3294,"2019-04-07",6,2,818176,17,4
3295,"2019-04-08",1,2,1088181,38,3
3296,"2019-04-08",5,4,414829,24,3
3297,"2019-04-08",4,1,1497132,5,6
3298,"2019-04-09",4,3,2689434,28,1
3299,"2019-04-09",1,2,1224850,42,5
3300,"2019-04-09",2,2,881868,17,7
3301,"2019-04-09",5,1,448065,41,9
3302,"2019-04-09",5,3,2179125,46,8
3303,"2019-04-09",2,4,916229,10,1
3304,"2019-04-09",6,2,1270400,11,3
3305,"2019-04-10",5,3,1026508,9,6
3306,"2019-04-11",2,1,1760000,33,5
3307,"2019-04-11",1,2,1533077,34,4
3308,"2019-04-13",2,3,1180036,27,6
3309,"2019-04-13",6,3,760620,39,9
3310,"2019-04-13",1,3,825430,15,5
3311,"2019-04-14",4,3,830830,2,9
3312,"2019-04-14",5,3,2129576,27,4
3313,"2019-04-15",1,3,1297780,21,6
3314,"2019-04-15",4,4,1808512,45,7
3315,"2019-04-15",5,3,1386892,23,2
3316,"2019-04-16",3,4,1063902,10,2
3317,"2019-04-17",4,2,1804088,9,7
3318,"2019-04-18",3,1,394250,47,5
3319,"2019-04-18",5,3,540018,8,5
3320,"2019-04-19",3,3,293172,27,10
3321,"2019-04-20",1,4,607014,14,8
3322,"2019-04-20",2,4,180048,37,10
3323,"2019-04-20",6,4,2686236,19,8
3324,"2019-04-21",3,4,807432,2,3
3325,"2019-04-21",3,3,463424,9,7
3326,"2019-04-22",5,4,2078216,34,2
3327,"2019-04-22",4,4,999005,29,8
3328,"2019-04-23",4,1,355135,37,10
3329,"2019-04-23",6,4,2517504,3,10
3330,"2019-04-24",1,4,612568,10,8
3331,"2019-04-24",2,2,845790,36,5
3332,"2019-04-26",3,1,1031320,31,2
3333,"2019-04-26",5,1,1450644,4,4
3334,"2019-04-26",6,2,454080,19,1
3335,"2019-04-27",4,3,740688,31,1
3336,"2019-04-27",6,4,397408,44,4
3337,"2019-04-27",1,1,2140712,4,8
